ID_BCT_O,ID_ANPR,DIRECCION,ESQUINA,COLONIA,SECTOR_UPC,DELEGACION,CLASIFICAC,BOTON,ALTAVOZ,C2,DELE_CV,LONGITUDE,LATITUDE,CXGW,CYGW,FASE,UOBJECTID,UID,UDELEGACIO,USECTOR,UNOMBRE,UREGION
"4908","0",LA ESTRELLA,EJE 8 SUR CALZ ERMITA IZTAPALAPA,BARRIO SAN PABLO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"490555","2140516",-99.089933000000002,19.358658999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4925","0",EJE 5 OTE AV JAVIER ROJO GOMEZ,EJE 4 SUR PROL AV PLUTARCO ELIAS CALLES,DR ALFONSO TIRADO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492057","2143337",-99.075642999999999,19.384160000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4926","0",PIPILA,EJE 6 SUR AV JALISCO,GUADALUPE DEL MORAL,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"492136","2141569",-99.074883000000000,19.368190999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4928","0",CANAL DEL MORAL,ANTES CALLE 7 23 DE JULIO DE 1859,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"492117","2142121",-99.075067000000004,19.373179000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4929","0",LAS MORADAS,AV PLUTARCO ELIAS CALLES,PROGRESISTAS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OPF2,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"493200","2140507",-99.064747999999994,19.358597000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4930","0",CALLE 8,AV 6 PONIENTE,RENOVACION,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"494607","2141891",-99.051355000000001,19.371109000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4932","0",MORELOS,EJE 8 SUR CALZ ERMITA IZTAPALAPA,BARRIO SAN PABLO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"490722","2140439",-99.088342999999995,19.357963999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4933","0",EJE 6 SUR AV TRABAJADORES SOCIALES,AVES Y CANARIOS,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"491073","2141643",-99.085002000000003,19.368853999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4940","0",AV FC DE RIO FRIO,ORIENTE 247 A,UH CUCHILLA DEL MORAL,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492505","2143539",-99.071376999999998,19.385995999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4941","0",AV RIO TUXPAN,AV RIO SOTO DE LA MARINA,PASEOS DE CHURUBUSCO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490863","2143555",-99.087014999999994,19.386125000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4942","0",CTO ABARROTES Y VIVERES,CENTRAL DE ABASTOS Y BARATILLO,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490749","2142782",-99.088097000000005,19.379147000000000,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4944","0",AV RIO MAYO,EJE 4 SUR AV RAFAEL ATLIXCO (AV PLUTARCO E CALLES),CH REAL DEL MORAL,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491540","2143702",-99.080568000000000,19.387464999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4950","0",ABARROTES Y VIVERES (EJE 5 SUR),ACCESO A LA CENTRAL DE ABASTOS,LOS PASEOS DE CHURUBUSCO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490917","2142801",-99.086496999999994,19.379311000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4957","0",AV LEYES DE REFORMA,CAZUELA,LOS PASEOS DE CHURUBUSCO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"491538","2142798",-99.080583000000004,19.379294999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4959","0",AV GAVILAN,GRAL RAUL HERRERA,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"491890","2140840",-99.077223000000004,19.361592999999999,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4960","0",CALZ ERMITA IZTAPALAPA,AMADO AGUIRRE,SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"492658","2139429",-99.069905000000006,19.348852999999998,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4961","0",AV RIO TUXPAN,AV RIO CAZONES,PASEOS DE CHURUBUSCO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490824","2143287",-99.087384999999998,19.383703000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4962","0",CUAUHTEMOC,AZITLI,BARRIO SANTIGO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490593","2140989",-99.089573999999999,19.362933999999999,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4978","0",EJE 4 OTE AV RIO CHURUBUSCO,RIO MEZCALAPA,PASEOS DE CHURUBUSCO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490517","2143728",-99.090311000000000,19.387687000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4980","0",16 DE MARZO DE 1861,BATALLA DE CASA BLANCA,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493194","2142870",-99.064813000000001,19.379951999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4981","0",EJE 5 SUR LEYES DE REFORMA,31 JULIO DE 1859,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492314","2142677",-99.073193000000003,19.378205000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4982","0",CANAL DE SAN JUAN,BATALLA DE CASA BLANCA,CHINAM-PAC DE JUAREZ,ABASTO REFORMA,IZTAPALAPA,CONTROL DE TRANSITO,N/A,N/A,C2 ORIENTE,IZTAPALAPA,"493608","2142818",-99.060871000000006,19.379474999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4984","0",ANILLO PERIFERICO CANAL DE SAN JUAN,INSA,UNID HAB JUAREZ,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493920","2141932",-99.057896999999997,19.371469000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4990","0",AV GUERRA DE REFORMA,AV CANAL DE TEZONTLE,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492796","2143280",-99.068605000000005,19.383655999999998,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"4997","0",EJE 5 SUR LEYES DE REFORMA,25 DE SEPTIEMBRE DE 1873,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493507","2142453",-99.061830999999998,19.376185000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5000","0",EJE 6 SUR AV TRABAJADORES SOCIALES,SAN JOSE,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490639","2141447",-99.089138000000005,19.367082000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5001","0",AV CANAL DEL MORAL,GUERRA DE REFORMA,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492591","2142057",-99.070553000000004,19.372593999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5002","0",CALLE 16,SUR 29,LEYES DE REFORMA 2a DECCION,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493036","2141578",-99.066312999999994,19.368266999999999,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5003","0",AV CANAL DEL MORAL,11 DE ENERO DE 1861,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"492890","2142201",-99.067706000000001,19.373905000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5004","0",BARATILLO,TAMEMES,PASEO DE CHURUBUSCO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490859","2143071",-99.087051000000002,19.381751000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5031","0",CANAL DE SAN JUAN,REVOLUCION SOCIAL,CONSTITUCION DE 1917,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493791","2139867",-99.059117999999998,19.352815000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5050","0",5 DE MAYO,PRIV VICTORIA,BARRIO SAN LUCAS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490154","2140769",-99.093753000000007,19.360952000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5051","0",EJE 6 SUR AV TRABAJADORES SOCIALES,ANDAMIO,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"489851","2141473",-99.096642000000003,19.367312999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5069","0",REVOLUCION SOCIAL,CAMPAÑA DEL EBANO,UH VICENTE GUERRERO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"494355","2139754",-99.053752000000003,19.351790999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5070","0",EJE 5 OTE AV JAVIER ROJO GOMEZ,ALLENDE,BARRIO SAN PEDRO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491103","2140691",-99.084716000000000,19.360251999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5072","0",BATALLA DE LOMA ALTA,11 DE AGOSTO DE 1859,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492425","2142835",-99.072135000000003,19.379632000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5082","0",LA ESTRELLA,LERDO DE TEJADA,BARRIO SAN PABLO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490606","2140693",-99.089448000000004,19.360258999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5083","0",EJE 8 SUR CALZ ERMITA IZTAPALAPA,FCO JAVIER MINA,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491305","2140081",-99.082790000000003,19.354740000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5104","0",EJE 6 SUR AV TRABAJADORES SOCIALES,CIRCUITO FRUTAS Y LEGUMBRES,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"490026","2141473",-99.094977000000000,19.367311000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5121","0",EJE 5 SUR PROL MARCELINO BUENDIA,CADENA AZUL,RENOVACION,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"494524","2142177",-99.052144999999996,19.373688999999999,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5171","0",EJE 5 SUR PROL MARCELINO BUENDIA,AV 5,RENOVACION,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"494918","2142073",-99.048393000000004,19.372745999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5188","0",AV CANAL DE TEZONTLE,31 DE JULIO DE 1859,CUCHILLA DEL MORAL,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OPF2,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492430","2143361",-99.072091000000000,19.384387000000000,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5211","0",CIRCUITO FRUTAS Y LEGUMBRES,FRENTE A ANDEN R Y S,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OPM,C2 ORIENTE,IZTAPALAPA,"490043","2141767",-99.094814000000000,19.369969999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5228","0",SUR 29,TELECOMUNICACIONES,UH JUAREZ,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492964","2141371",-99.066997999999998,19.366396000000002,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5234","0",CAZUELAS,ALCAICERIA,LOS PASEOS DE CHURUBUSCO,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OPF2,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"491523","2142434",-99.080725000000001,19.375997000000002,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5240","0",PORFIRIO DIAZ,VICTORIA,BARRIO SAN LUCAS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490179","2140670",-99.093513999999999,19.360049000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5953","0",FRANCISCO JAVIER MINA,AV GAVILAN,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OPM,C2 ORIENTE,IZTAPALAPA,"491634","2140926",-99.079661000000002,19.362378000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"5954","0",TORRES QUINTERO,FAISAN,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492176","2140329",-99.074496999999994,19.356976000000000,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7083","0",UNIVERSIDAD,CENTRAL,U H ALBORADA,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493427","2140350",-99.062584999999999,19.357171999999998,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7119","0",SUBASTA Y PRODUCTORES,AREA DE FRIGORIFICOS,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490835","2141733",-99.087270000000004,19.369660000000000,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7120","0",PROF JESUS ROMERO FLORES,CANDIDO AGUILAR Y ALFONSO CRAVITO,CONSTITUCION DE 1917,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493949","2139327",-99.057614999999998,19.347935000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7133","0",ING JUAN DE DIOS,GRAL ANTONIO HIDALGO,CONSTITUCION DE 1917,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493855","2139348",-99.058504999999997,19.348116999999998,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7145","0",AV REVOLUCION SOCIAL,2 JOSE M FLORES,U H VICENTE GUERRERO,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"494248","2139772",-99.054766999999998,19.351956999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7146","0",CIRCUITO FRUTAS Y LEGUMBRES,NAVE M,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490468","2142004",-99.090768999999995,19.372115000000001,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7154","0",HIPERION,SATELITES Y AV CANAL DEL MORAL,SAN PEDRO SIDERAL,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493132","2142206",-99.065399999999997,19.373944000000002,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7156","0",CTO PLAZA BUENAVISTA (VIZCAINAS),CTO PLAZA GUARDIOLA,DR ALFONSO ORTIZ TIRADO,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491946","2143629",-99.076704000000007,19.386804999999999,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7164","0",AV LEYES DE REFORMA,4 DE DICIEMBRE DE 1860,LEYES DE REFORMA 3a SECCION,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492773","2142593",-99.068820000000002,19.377441000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7179","0",AV MIGUEL HIDALGO,CJON MIGUEL HIDALGO,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492206","2140008",-99.074211000000005,19.354084000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7209","0",BATALLON DE CASA BLANCA,AV JAVIER ROJO GOMEZ,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491985","2143079",-99.076328000000004,19.381827999999999,1.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7212","0",RAFAEL MARTINES,GRAL DONATO IZQ BRAVO,CONSTITUCION DE 1917,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493962","2139643",-99.057490000000001,19.350790000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7246","0",GRAL ANTONIO MORZAGARAY,GERZAIN UGARTE,CONSTITUCION DE 1917,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493820","2139590",-99.058842999999996,19.350304000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7247","0",AV MIGUEL HIDALGO,SAN FELIPE DE JESUS,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492307","2139987",-99.073249000000004,19.353891999999998,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"7268","0",SUR 21,AV MICHOACAN Y CDA 11,LEYES DE REFORMA 1a SECC,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492591","2141101",-99.070550999999995,19.363961000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"9137","0",SUR 21/LA PURISIMA,CALLE 8 Y CALLE 10,LEYES DE REFORMA 1a SECC,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492540","2140823",-99.071033000000000,19.361442000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"9138","0",AV GUERRA DE REFORMA,BATALLA DE LOMA ALTA,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492692","2142787",-99.069591000000003,19.379199000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"9298","0",AV 6 PONIENTE,2 Y 3,RENOVACION,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"494559","2141456",-99.051809000000006,19.367175000000000,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"9501","0",PRIV GAVILAN,GAVILAN,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491990","2140739",-99.076266000000004,19.360689000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"9506","0",CALLE 4,CALZ LA PURISIMA,LA PURISIMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492439","2140490",-99.071994000000004,19.358432000000001,6.5K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"10418","0",EJE 4 SUR (CANAL DE TEZONTLE),ENTRE 16 DE MARZO DE 1861 Y 15 DE JUNIO DE 1861,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,SENSOR ANPR MB,N/A,N/A,C2 ORIENTE,IZTAPALAPA,"493315","2143212",-99.063663000000005,19.383039000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"10438","56",EJE 5 ORIENTE (AV ROJO GOMEZ),MOLEROS,GUADALUPE DEL MORAL,ABASTO REFORMA,IZTAPALAPA,SENSOR ANPR VP,N/A,N/A,C2 ORIENTE,IZTAPALAPA,"491684","2142177",-99.079189999999997,19.373678999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"10940","56",EJE 5 ORIENTE (AV ROJO GOMEZ),MOLEROS,GUADALUPE DEL MORAL,ABASTO REFORMA,IZTAPALAPA,SENSOR ANPR VP,N/A,N/A,C2 ORIENTE,IZTAPALAPA,"491684","2142177",-99.079189999999997,19.373678999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
