STV,hora,dia,sector,cantidad
2426,06:00-06:59,domingo,CENTRO,0.0
2428,06:00-06:59,domingo,CENTRO,0.0
2429,06:00-06:59,domingo,CENTRO,0.0
2430,06:00-06:59,domingo,CENTRO,0.0
2432,06:00-06:59,domingo,CONGRESO,0.0
2433,06:00-06:59,domingo,CENTRO,0.0
2434,06:00-06:59,domingo,CENTRO,0.0
2436,06:00-06:59,domingo,CENTRO,0.0
2437,06:00-06:59,domingo,CENTRO,0.0
2438,06:00-06:59,domingo,CENTRO,0.0
2439,06:00-06:59,domingo,CENTRO,0.0
2440,06:00-06:59,domingo,CENTRO,0.0
2441,06:00-06:59,domingo,CENTRO,0.0
2442,06:00-06:59,domingo,CENTRO,0.0
2443,06:00-06:59,domingo,CENTRO,0.0
2444,06:00-06:59,domingo,CONGRESO,0.0
2445,06:00-06:59,domingo,CENTRO,0.0
2446,06:00-06:59,domingo,CENTRO,0.0
2447,06:00-06:59,domingo,CENTRO,0.0
2448,06:00-06:59,domingo,CENTRO,0.0
2449,06:00-06:59,domingo,CENTRO,0.0
2451,06:00-06:59,domingo,CENTRO,0.0
2452,06:00-06:59,domingo,CENTRO,0.0
2454,06:00-06:59,domingo,CENTRO,0.0
2455,06:00-06:59,domingo,CENTRO,0.0
2456,06:00-06:59,domingo,CENTRO,0.0
2457,06:00-06:59,domingo,ALAMEDA,0.0
2460,06:00-06:59,domingo,CENTRO,0.0
2461,06:00-06:59,domingo,CENTRO,0.0
2463,06:00-06:59,domingo,CENTRO,0.0
2464,06:00-06:59,domingo,CENTRO,0.0
2465,06:00-06:59,domingo,CENTRO,0.0
2466,06:00-06:59,domingo,CENTRO,0.0
2467,06:00-06:59,domingo,CENTRO,0.0
2469,06:00-06:59,domingo,CENTRO,0.0
2470,06:00-06:59,domingo,ALAMEDA,0.0
2471,06:00-06:59,domingo,CENTRO,0.0
2472,06:00-06:59,domingo,CENTRO,0.0
2473,06:00-06:59,domingo,CENTRO,0.0
2474,06:00-06:59,domingo,CENTRO,0.0
2475,06:00-06:59,domingo,CENTRO,0.0
2476,06:00-06:59,domingo,CENTRO,0.0
2477,06:00-06:59,domingo,CENTRO,0.0
2478,06:00-06:59,domingo,CENTRO,0.0
2479,06:00-06:59,domingo,MORELOS,0.0
2480,06:00-06:59,domingo,MORELOS,0.0
2481,06:00-06:59,domingo,MORELOS,0.0
2482,06:00-06:59,domingo,CENTRO,0.0
2483,06:00-06:59,domingo,CENTRO,0.0
2484,06:00-06:59,domingo,CENTRO,0.0
2485,06:00-06:59,domingo,CENTRO,0.0
2486,06:00-06:59,domingo,ALAMEDA,0.0
2489,06:00-06:59,domingo,ALAMEDA,0.0
2490,06:00-06:59,domingo,CENTRO,0.0
2491,06:00-06:59,domingo,ALAMEDA,0.0
2492,06:00-06:59,domingo,ALAMEDA,0.0
2493,06:00-06:59,domingo,ALAMEDA,0.0
2494,06:00-06:59,domingo,ALAMEDA,0.0
2495,06:00-06:59,domingo,ALAMEDA,0.0
2496,06:00-06:59,domingo,ALAMEDA,0.0
2497,06:00-06:59,domingo,ALAMEDA,0.0
2498,06:00-06:59,domingo,ALAMEDA,0.0
2501,06:00-06:59,domingo,ALAMEDA,0.0
2502,06:00-06:59,domingo,ALAMEDA,0.0
2503,06:00-06:59,domingo,ALAMEDA,0.0
2504,06:00-06:59,domingo,ALAMEDA,0.0
2505,06:00-06:59,domingo,ALAMEDA,0.0
2506,06:00-06:59,domingo,ALAMEDA,0.0
2507,06:00-06:59,domingo,ALAMEDA,0.0
2508,06:00-06:59,domingo,ALAMEDA,0.0
2510,06:00-06:59,domingo,ALAMEDA,0.0
2511,06:00-06:59,domingo,ALAMEDA,0.0
2512,06:00-06:59,domingo,ALAMEDA,0.0
2513,06:00-06:59,domingo,ALAMEDA,0.0
2514,06:00-06:59,domingo,ALAMEDA,0.0
2515,06:00-06:59,domingo,ALAMEDA,0.0
2516,06:00-06:59,domingo,ALAMEDA,0.0
2517,06:00-06:59,domingo,CENTRO,0.0
2518,06:00-06:59,domingo,ALAMEDA,0.0
2520,06:00-06:59,domingo,ALAMEDA,0.0
2521,06:00-06:59,domingo,CENTRO,0.0
2522,06:00-06:59,domingo,ALAMEDA,0.0
2523,06:00-06:59,domingo,ALAMEDA,0.0
2524,06:00-06:59,domingo,ALAMEDA,0.0
2525,06:00-06:59,domingo,ALAMEDA,0.0
2526,06:00-06:59,domingo,ALAMEDA,0.0
2527,06:00-06:59,domingo,CENTRO,0.0
2528,06:00-06:59,domingo,ALAMEDA,0.0
2529,06:00-06:59,domingo,ALAMEDA,0.0
2530,06:00-06:59,domingo,CENTRO,0.0
2532,06:00-06:59,domingo,ALAMEDA,0.0
2533,06:00-06:59,domingo,ALAMEDA,0.0
2534,06:00-06:59,domingo,ALAMEDA,0.0
2535,06:00-06:59,domingo,ALAMEDA,0.0
2536,06:00-06:59,domingo,CENTRO,0.0
2537,06:00-06:59,domingo,CENTRO,0.0
2538,06:00-06:59,domingo,ALAMEDA,0.0
2539,06:00-06:59,domingo,ALAMEDA,0.0
2541,06:00-06:59,domingo,ALAMEDA,0.0
2542,06:00-06:59,domingo,ALAMEDA,0.0
2543,06:00-06:59,domingo,ALAMEDA,0.0
2544,06:00-06:59,domingo,CENTRO,0.0
2546,06:00-06:59,domingo,MORELOS,0.0
2547,06:00-06:59,domingo,MORELOS,0.0
2548,06:00-06:59,domingo,MORELOS,0.0
2549,06:00-06:59,domingo,MORELOS,0.0
2551,06:00-06:59,domingo,MORELOS,0.0
2552,06:00-06:59,domingo,MORELOS,0.0
2553,06:00-06:59,domingo,MORELOS,0.0
2554,06:00-06:59,domingo,MORELOS,0.0
2555,06:00-06:59,domingo,MORELOS,0.0
2556,06:00-06:59,domingo,MORELOS,0.0
2557,06:00-06:59,domingo,MORELOS,0.0
2558,06:00-06:59,domingo,MORELOS,0.0
2560,06:00-06:59,domingo,MORELOS,0.0
2561,06:00-06:59,domingo,MORELOS,0.0
2562,06:00-06:59,domingo,MORELOS,0.0
2563,06:00-06:59,domingo,MORELOS,0.0
2565,06:00-06:59,domingo,MORELOS,0.0
2566,06:00-06:59,domingo,MORELOS,0.0
2567,06:00-06:59,domingo,MORELOS,0.0
2568,06:00-06:59,domingo,MORELOS,0.0
2569,06:00-06:59,domingo,MORELOS,0.0
2570,06:00-06:59,domingo,MORELOS,0.0
2571,06:00-06:59,domingo,MORELOS,0.0
2572,06:00-06:59,domingo,MORELOS,0.0
3,06:00-06:59,domingo,ALAMEDA,0.0
3753,06:00-06:59,domingo,CENTRO,0.0
3771,06:00-06:59,domingo,CONGRESO,0.0
3778,06:00-06:59,domingo,CONGRESO,0.0
3781,06:00-06:59,domingo,CONGRESO,0.0
3782,06:00-06:59,domingo,CONGRESO,0.0
3784,06:00-06:59,domingo,CONGRESO,0.0
3786,06:00-06:59,domingo,CONGRESO,0.0
3787,06:00-06:59,domingo,CONGRESO,0.0
3872,06:00-06:59,domingo,CONGRESO,0.0
3877,06:00-06:59,domingo,CONGRESO,0.0
3879,06:00-06:59,domingo,CONGRESO,0.0
3881,06:00-06:59,domingo,CONGRESO,0.0
3939,06:00-06:59,domingo,CENTRO,0.0
3941,06:00-06:59,domingo,CONGRESO,0.0
3943,06:00-06:59,domingo,CONGRESO,0.0
3950,06:00-06:59,domingo,CONGRESO,0.0
3969,06:00-06:59,domingo,CONGRESO,0.0
3991,06:00-06:59,domingo,CONGRESO,0.0
4,06:00-06:59,domingo,ALAMEDA,0.0
4008,06:00-06:59,domingo,CONGRESO,0.0
4017,06:00-06:59,domingo,CONGRESO,0.0
4018,06:00-06:59,domingo,CONGRESO,0.0
4019,06:00-06:59,domingo,CONGRESO,0.0
47,06:00-06:59,domingo,ALAMEDA,0.0
48,06:00-06:59,domingo,ALAMEDA,0.0
489,06:00-06:59,domingo,CENTRO,0.0
490,06:00-06:59,domingo,CENTRO,0.0
492,06:00-06:59,domingo,ALAMEDA,0.0
495,06:00-06:59,domingo,ALAMEDA,0.0
496,06:00-06:59,domingo,CENTRO,0.0
5,06:00-06:59,domingo,ALAMEDA,0.0
5343,06:00-06:59,domingo,ALAMEDA,0.0
5436,06:00-06:59,domingo,ALAMEDA,0.0
5439,06:00-06:59,domingo,ALAMEDA,0.0
5444,06:00-06:59,domingo,MORELOS,0.0
5450,06:00-06:59,domingo,MORELOS,0.0
5463,06:00-06:59,domingo,CENTRO,0.0
5933,06:00-06:59,domingo,CENTRO,0.0
5934,06:00-06:59,domingo,CENTRO,0.0
6,06:00-06:59,domingo,ALAMEDA,0.0
6145,06:00-06:59,domingo,CONGRESO,0.0
6192,06:00-06:59,domingo,CENTRO,0.0
6194,06:00-06:59,domingo,CENTRO,0.0
6195,06:00-06:59,domingo,MORELOS,0.0
6196,06:00-06:59,domingo,CENTRO,0.0
6198,06:00-06:59,domingo,CENTRO,0.0
6199,06:00-06:59,domingo,ALAMEDA,0.0
66,06:00-06:59,domingo,ALAMEDA,0.0
6639,06:00-06:59,domingo,CENTRO,0.0
6640,06:00-06:59,domingo,MORELOS,0.0
6650,06:00-06:59,domingo,ALAMEDA,0.0
6656,06:00-06:59,domingo,ALAMEDA,0.0
6657,06:00-06:59,domingo,CENTRO,0.0
6666,06:00-06:59,domingo,MORELOS,0.0
6667,06:00-06:59,domingo,MORELOS,0.0
6669,06:00-06:59,domingo,CENTRO,0.0
6670,06:00-06:59,domingo,CONGRESO,0.0
6673,06:00-06:59,domingo,CENTRO,0.0
6679,06:00-06:59,domingo,CENTRO,0.0
6680,06:00-06:59,domingo,CENTRO,0.0
6681,06:00-06:59,domingo,CENTRO,0.0
6682,06:00-06:59,domingo,MORELOS,0.0
6686,06:00-06:59,domingo,CENTRO,0.0
6691,06:00-06:59,domingo,MORELOS,0.0
6692,06:00-06:59,domingo,CENTRO,0.0
67,06:00-06:59,domingo,ALAMEDA,0.0
6700,06:00-06:59,domingo,CENTRO,0.0
6704,06:00-06:59,domingo,CENTRO,0.0
6705,06:00-06:59,domingo,MORELOS,0.0
6708,06:00-06:59,domingo,CENTRO,0.0
6712,06:00-06:59,domingo,CENTRO,0.0
6716,06:00-06:59,domingo,MORELOS,0.0
6722,06:00-06:59,domingo,CENTRO,0.0
6726,06:00-06:59,domingo,MORELOS,0.0
6736,06:00-06:59,domingo,MORELOS,0.0
6743,06:00-06:59,domingo,CENTRO,0.0
6746,06:00-06:59,domingo,MORELOS,0.0
6747,06:00-06:59,domingo,MORELOS,0.0
6756,06:00-06:59,domingo,CENTRO,0.0
68,06:00-06:59,domingo,ALAMEDA,0.0
7,06:00-06:59,domingo,ALAMEDA,0.0
71151,06:00-06:59,domingo,MORELOS,0.0
71152,06:00-06:59,domingo,MORELOS,0.0
71153,06:00-06:59,domingo,MORELOS,0.0
7584,06:00-06:59,domingo,CONGRESO,0.0
7594,06:00-06:59,domingo,CONGRESO,0.0
7620,06:00-06:59,domingo,CONGRESO,0.0
7647,06:00-06:59,domingo,CONGRESO,0.0
7817,06:00-06:59,domingo,CONGRESO,0.0
7818,06:00-06:59,domingo,ALAMEDA,0.0
7819,06:00-06:59,domingo,ALAMEDA,0.0
7947,06:00-06:59,domingo,CONGRESO,0.0
7976,06:00-06:59,domingo,ALAMEDA,0.0
7978,06:00-06:59,domingo,ALAMEDA,0.0
8069,06:00-06:59,domingo,CENTRO,0.0
9,06:00-06:59,domingo,CENTRO,0.0
9115,06:00-06:59,domingo,CENTRO,0.0
9116,06:00-06:59,domingo,CENTRO,0.0
9117,06:00-06:59,domingo,ALAMEDA,0.0
9118,06:00-06:59,domingo,MORELOS,0.0
9156,06:00-06:59,domingo,ALAMEDA,0.0
9157,06:00-06:59,domingo,CENTRO,0.0
9220,06:00-06:59,domingo,ALAMEDA,0.0
9224,06:00-06:59,domingo,CONGRESO,0.0
9243,06:00-06:59,domingo,CONGRESO,0.0
9251,06:00-06:59,domingo,ALAMEDA,0.0
9258,06:00-06:59,domingo,CONGRESO,0.0
9265,06:00-06:59,domingo,MORELOS,0.0
9272,06:00-06:59,domingo,CONGRESO,0.0
9275,06:00-06:59,domingo,CONGRESO,0.0
9282,06:00-06:59,domingo,CENTRO,0.0
9283,06:00-06:59,domingo,CONGRESO,0.0
93,06:00-06:59,domingo,ALAMEDA,0.0
9303,06:00-06:59,domingo,CENTRO,0.0
94,06:00-06:59,domingo,ALAMEDA,0.0
941,06:00-06:59,domingo,CONGRESO,0.0
944,06:00-06:59,domingo,CONGRESO,0.0
945,06:00-06:59,domingo,CONGRESO,0.0
9505,06:00-06:59,domingo,CONGRESO,0.0
951,06:00-06:59,domingo,MORELOS,0.0
952,06:00-06:59,domingo,MORELOS,0.0
961,06:00-06:59,domingo,MORELOS,0.0
1,07:00-07:59,domingo,ALAMEDA,0.0
10,07:00-07:59,domingo,CENTRO,0.0
10005,07:00-07:59,domingo,ALAMEDA,0.0
10006,07:00-07:59,domingo,CONGRESO,0.0
10007,07:00-07:59,domingo,CENTRO,0.0
10009,07:00-07:59,domingo,CENTRO,0.0
10020,07:00-07:59,domingo,MORELOS,0.0
10032,07:00-07:59,domingo,MORELOS,0.0
10035,07:00-07:59,domingo,ALAMEDA,0.03773584902324047
10049,07:00-07:59,domingo,ALAMEDA,0.0
10052,07:00-07:59,domingo,MORELOS,0.0
10053,07:00-07:59,domingo,ALAMEDA,0.0
10054,07:00-07:59,domingo,ALAMEDA,0.0
10055,07:00-07:59,domingo,CENTRO,0.0
10103,07:00-07:59,domingo,CENTRO,0.0
10109,07:00-07:59,domingo,ALAMEDA,0.0
10115,07:00-07:59,domingo,ALAMEDA,0.0
10116,07:00-07:59,domingo,CENTRO,0.0
10117,07:00-07:59,domingo,ALAMEDA,0.0
10118,07:00-07:59,domingo,ALAMEDA,0.0
10120,07:00-07:59,domingo,CENTRO,0.0
10121,07:00-07:59,domingo,CENTRO,0.0
10122,07:00-07:59,domingo,ALAMEDA,0.0
10123,07:00-07:59,domingo,ALAMEDA,0.0
10124,07:00-07:59,domingo,ALAMEDA,0.0
10125,07:00-07:59,domingo,ALAMEDA,0.0
10126,07:00-07:59,domingo,CENTRO,0.0
10127,07:00-07:59,domingo,ALAMEDA,0.0
10128,07:00-07:59,domingo,ALAMEDA,0.0
10129,07:00-07:59,domingo,ALAMEDA,0.0
10130,07:00-07:59,domingo,CENTRO,0.0
10132,07:00-07:59,domingo,ALAMEDA,0.0
10133,07:00-07:59,domingo,ALAMEDA,0.0
10135,07:00-07:59,domingo,ALAMEDA,0.0
10136,07:00-07:59,domingo,ALAMEDA,0.0
10137,07:00-07:59,domingo,ALAMEDA,0.0
10142,07:00-07:59,domingo,CENTRO,0.0
10144,07:00-07:59,domingo,ALAMEDA,0.0
10146,07:00-07:59,domingo,CENTRO,0.0
10147,07:00-07:59,domingo,CENTRO,0.0
10150,07:00-07:59,domingo,ALAMEDA,0.0
10165,07:00-07:59,domingo,ALAMEDA,0.0
10185,07:00-07:59,domingo,MORELOS,0.0
10210,07:00-07:59,domingo,ALAMEDA,0.0
10222,07:00-07:59,domingo,CENTRO,0.0
10223,07:00-07:59,domingo,MORELOS,0.0
10224,07:00-07:59,domingo,MORELOS,0.0
10225,07:00-07:59,domingo,CENTRO,0.0
10310,07:00-07:59,domingo,ALAMEDA,0.0
10336,07:00-07:59,domingo,CONGRESO,0.0
10416,07:00-07:59,domingo,CONGRESO,0.0
10463,07:00-07:59,domingo,CENTRO,0.0
10464,07:00-07:59,domingo,ALAMEDA,0.0
10465,07:00-07:59,domingo,CENTRO,0.0
10466,07:00-07:59,domingo,ALAMEDA,0.0
10467,07:00-07:59,domingo,CENTRO,0.0
10468,07:00-07:59,domingo,CENTRO,0.0
10469,07:00-07:59,domingo,CENTRO,0.0
10470,07:00-07:59,domingo,ALAMEDA,0.0
10471,07:00-07:59,domingo,CENTRO,0.0
10472,07:00-07:59,domingo,CENTRO,0.0
10473,07:00-07:59,domingo,ALAMEDA,0.0
10475,07:00-07:59,domingo,CONGRESO,0.0
10476,07:00-07:59,domingo,CENTRO,0.0
10477,07:00-07:59,domingo,CENTRO,0.0
10478,07:00-07:59,domingo,CENTRO,0.0
10479,07:00-07:59,domingo,CENTRO,0.0
10480,07:00-07:59,domingo,MORELOS,0.0
10481,07:00-07:59,domingo,CENTRO,0.0
10482,07:00-07:59,domingo,CENTRO,0.0
10483,07:00-07:59,domingo,CENTRO,0.0
10484,07:00-07:59,domingo,CENTRO,0.0
10512,07:00-07:59,domingo,MORELOS,0.0
10531,07:00-07:59,domingo,MORELOS,0.0
10534,07:00-07:59,domingo,MORELOS,0.0
10535,07:00-07:59,domingo,MORELOS,0.0
10536,07:00-07:59,domingo,CENTRO,0.0
10537,07:00-07:59,domingo,MORELOS,0.0
10538,07:00-07:59,domingo,MORELOS,0.0
10539,07:00-07:59,domingo,MORELOS,0.0
10541,07:00-07:59,domingo,MORELOS,0.0
10542,07:00-07:59,domingo,MORELOS,0.0
10543,07:00-07:59,domingo,MORELOS,0.0
10544,07:00-07:59,domingo,MORELOS,0.0
10545,07:00-07:59,domingo,MORELOS,0.0
10546,07:00-07:59,domingo,MORELOS,0.0
10547,07:00-07:59,domingo,MORELOS,0.0
10548,07:00-07:59,domingo,MORELOS,0.0
10549,07:00-07:59,domingo,MORELOS,0.0
10550,07:00-07:59,domingo,MORELOS,0.0
10551,07:00-07:59,domingo,MORELOS,0.0
10552,07:00-07:59,domingo,CENTRO,0.0
10554,07:00-07:59,domingo,MORELOS,0.0
10589,07:00-07:59,domingo,ALAMEDA,0.0
10620,07:00-07:59,domingo,MORELOS,0.0
11,07:00-07:59,domingo,CENTRO,0.0
11782,07:00-07:59,domingo,CONGRESO,0.0
11784,07:00-07:59,domingo,CONGRESO,0.0
11789,07:00-07:59,domingo,CONGRESO,0.0
11790,07:00-07:59,domingo,CENTRO,0.0
11797,07:00-07:59,domingo,CONGRESO,0.0
11801,07:00-07:59,domingo,MORELOS,0.0
11804,07:00-07:59,domingo,CONGRESO,0.0
11809,07:00-07:59,domingo,CONGRESO,0.0
11812,07:00-07:59,domingo,CONGRESO,0.0
11813,07:00-07:59,domingo,CONGRESO,0.0
11814,07:00-07:59,domingo,CONGRESO,0.0
11818,07:00-07:59,domingo,CONGRESO,0.0
11824,07:00-07:59,domingo,CONGRESO,0.0
11833,07:00-07:59,domingo,CONGRESO,0.0
11861,07:00-07:59,domingo,CONGRESO,0.0
11868,07:00-07:59,domingo,CONGRESO,0.0
11870,07:00-07:59,domingo,CONGRESO,0.0
11886,07:00-07:59,domingo,CONGRESO,0.0
11887,07:00-07:59,domingo,CONGRESO,0.0
11889,07:00-07:59,domingo,CONGRESO,0.0
11890,07:00-07:59,domingo,CONGRESO,0.0
11891,07:00-07:59,domingo,CONGRESO,0.0
11898,07:00-07:59,domingo,CONGRESO,0.0
11899,07:00-07:59,domingo,CONGRESO,0.0
11968,07:00-07:59,domingo,CONGRESO,0.0
11969,07:00-07:59,domingo,CONGRESO,0.0
11970,07:00-07:59,domingo,MORELOS,0.0
11975,07:00-07:59,domingo,CONGRESO,0.0
11976,07:00-07:59,domingo,CONGRESO,0.0
11977,07:00-07:59,domingo,CONGRESO,0.0
12028,07:00-07:59,domingo,CONGRESO,0.0
12029,07:00-07:59,domingo,CONGRESO,0.0
12030,07:00-07:59,domingo,CONGRESO,0.0
12031,07:00-07:59,domingo,CONGRESO,0.0
12052,07:00-07:59,domingo,CONGRESO,0.0
12053,07:00-07:59,domingo,CONGRESO,0.0
12080,07:00-07:59,domingo,CONGRESO,0.0
12081,07:00-07:59,domingo,CONGRESO,0.0
12082,07:00-07:59,domingo,CONGRESO,0.0
12083,07:00-07:59,domingo,CONGRESO,0.0
12084,07:00-07:59,domingo,CONGRESO,0.0
12085,07:00-07:59,domingo,CONGRESO,0.0
12086,07:00-07:59,domingo,CENTRO,0.0
12087,07:00-07:59,domingo,CONGRESO,0.0
12088,07:00-07:59,domingo,CONGRESO,0.0
12089,07:00-07:59,domingo,CONGRESO,0.0
12090,07:00-07:59,domingo,CONGRESO,0.0
12091,07:00-07:59,domingo,CONGRESO,0.0
12093,07:00-07:59,domingo,CONGRESO,0.0
12094,07:00-07:59,domingo,CONGRESO,0.0
12095,07:00-07:59,domingo,CONGRESO,0.0
12096,07:00-07:59,domingo,CONGRESO,0.0
12097,07:00-07:59,domingo,CONGRESO,0.0
12098,07:00-07:59,domingo,CONGRESO,0.0
12099,07:00-07:59,domingo,CONGRESO,0.0
12100,07:00-07:59,domingo,CONGRESO,0.0
12120,07:00-07:59,domingo,MORELOS,0.0
12166,07:00-07:59,domingo,CONGRESO,0.0
12232,07:00-07:59,domingo,CONGRESO,0.0
12249,07:00-07:59,domingo,CONGRESO,0.0
12300,07:00-07:59,domingo,CONGRESO,0.0
12301,07:00-07:59,domingo,CONGRESO,0.0
12303,07:00-07:59,domingo,MORELOS,0.0
12305,07:00-07:59,domingo,MORELOS,0.0
12314,07:00-07:59,domingo,CONGRESO,0.0
12315,07:00-07:59,domingo,CONGRESO,0.0
12316,07:00-07:59,domingo,CONGRESO,0.0
12317,07:00-07:59,domingo,CONGRESO,0.0
12318,07:00-07:59,domingo,CONGRESO,0.0
12578,07:00-07:59,domingo,CENTRO,0.0
132,07:00-07:59,domingo,MORELOS,0.0
1320,07:00-07:59,domingo,CENTRO,0.0
1338,07:00-07:59,domingo,CENTRO,0.0
1340,07:00-07:59,domingo,CENTRO,0.0
1344,07:00-07:59,domingo,ALAMEDA,0.0
1345,07:00-07:59,domingo,CENTRO,0.0
1346,07:00-07:59,domingo,ALAMEDA,0.0
1354,07:00-07:59,domingo,ALAMEDA,0.0
136,07:00-07:59,domingo,ALAMEDA,0.0
1361,07:00-07:59,domingo,ALAMEDA,0.0
1363,07:00-07:59,domingo,ALAMEDA,0.0
138,07:00-07:59,domingo,ALAMEDA,0.0
1511,07:00-07:59,domingo,CONGRESO,0.0
1572,07:00-07:59,domingo,CONGRESO,0.0
1573,07:00-07:59,domingo,CONGRESO,0.0
1574,07:00-07:59,domingo,CONGRESO,0.0
1579,07:00-07:59,domingo,CONGRESO,0.0
1580,07:00-07:59,domingo,CONGRESO,0.0
1667,07:00-07:59,domingo,CENTRO,0.0
1671,07:00-07:59,domingo,ALAMEDA,0.0
16948,07:00-07:59,domingo,ALAMEDA,0.0
17101,07:00-07:59,domingo,ALAMEDA,0.0
17102,07:00-07:59,domingo,ALAMEDA,0.0
17290,07:00-07:59,domingo,CONGRESO,0.0
2,07:00-07:59,domingo,ALAMEDA,0.0
218,07:00-07:59,domingo,CONGRESO,0.0
2184,07:00-07:59,domingo,ALAMEDA,0.0
2185,07:00-07:59,domingo,ALAMEDA,0.0
2186,07:00-07:59,domingo,ALAMEDA,0.0
2187,07:00-07:59,domingo,ALAMEDA,0.0
2188,07:00-07:59,domingo,ALAMEDA,0.0
2190,07:00-07:59,domingo,ALAMEDA,0.0
2191,07:00-07:59,domingo,CENTRO,0.0
2194,07:00-07:59,domingo,ALAMEDA,0.0
2195,07:00-07:59,domingo,CENTRO,0.0
2196,07:00-07:59,domingo,ALAMEDA,0.0
2198,07:00-07:59,domingo,ALAMEDA,0.0
2201,07:00-07:59,domingo,ALAMEDA,0.0
2202,07:00-07:59,domingo,ALAMEDA,0.0
2203,07:00-07:59,domingo,ALAMEDA,0.0
2204,07:00-07:59,domingo,CENTRO,0.0
2206,07:00-07:59,domingo,ALAMEDA,0.0
2207,07:00-07:59,domingo,ALAMEDA,0.0
2208,07:00-07:59,domingo,CENTRO,0.0
2211,07:00-07:59,domingo,CENTRO,0.0
2212,07:00-07:59,domingo,ALAMEDA,0.0
2214,07:00-07:59,domingo,ALAMEDA,0.0
2215,07:00-07:59,domingo,ALAMEDA,0.0
2216,07:00-07:59,domingo,ALAMEDA,0.0
2217,07:00-07:59,domingo,ALAMEDA,0.0
2218,07:00-07:59,domingo,ALAMEDA,0.0
2219,07:00-07:59,domingo,ALAMEDA,0.0
2220,07:00-07:59,domingo,ALAMEDA,0.0
2224,07:00-07:59,domingo,MORELOS,0.0
2232,07:00-07:59,domingo,MORELOS,0.0
2243,07:00-07:59,domingo,MORELOS,0.0
2244,07:00-07:59,domingo,MORELOS,0.0
2247,07:00-07:59,domingo,MORELOS,0.0
2252,07:00-07:59,domingo,ALAMEDA,0.0
2255,07:00-07:59,domingo,MORELOS,0.0
2286,07:00-07:59,domingo,CENTRO,0.0
2290,07:00-07:59,domingo,ALAMEDA,0.0
2323,07:00-07:59,domingo,CENTRO,0.0
2324,07:00-07:59,domingo,CENTRO,0.0
2342,07:00-07:59,domingo,ALAMEDA,0.0
2344,07:00-07:59,domingo,ALAMEDA,0.0
2346,07:00-07:59,domingo,CENTRO,0.0
2347,07:00-07:59,domingo,ALAMEDA,0.0
2357,07:00-07:59,domingo,CENTRO,0.0
2358,07:00-07:59,domingo,ALAMEDA,0.0
2366,07:00-07:59,domingo,MORELOS,0.0
2380,07:00-07:59,domingo,ALAMEDA,0.0
2397,07:00-07:59,domingo,ALAMEDA,0.0
2405,07:00-07:59,domingo,CENTRO,0.0
2406,07:00-07:59,domingo,CENTRO,0.0
2407,07:00-07:59,domingo,CENTRO,0.0
2408,07:00-07:59,domingo,CENTRO,0.0
2409,07:00-07:59,domingo,CONGRESO,0.0
2410,07:00-07:59,domingo,CENTRO,0.0
2411,07:00-07:59,domingo,CENTRO,0.0
2412,07:00-07:59,domingo,MORELOS,0.0
2413,07:00-07:59,domingo,CENTRO,0.0
2414,07:00-07:59,domingo,CENTRO,0.0
2415,07:00-07:59,domingo,ALAMEDA,0.0
2416,07:00-07:59,domingo,CENTRO,0.0
2417,07:00-07:59,domingo,CENTRO,0.0
2418,07:00-07:59,domingo,CENTRO,0.0
2419,07:00-07:59,domingo,CENTRO,0.0
2421,07:00-07:59,domingo,CENTRO,0.0
2422,07:00-07:59,domingo,CENTRO,0.0
2423,07:00-07:59,domingo,CENTRO,0.0
2424,07:00-07:59,domingo,CENTRO,0.0
2425,07:00-07:59,domingo,CENTRO,0.0
2426,07:00-07:59,domingo,CENTRO,0.0
2428,07:00-07:59,domingo,CENTRO,0.0
2429,07:00-07:59,domingo,CENTRO,0.0
2430,07:00-07:59,domingo,CENTRO,0.0
2432,07:00-07:59,domingo,CONGRESO,0.0
2433,07:00-07:59,domingo,CENTRO,0.0
2434,07:00-07:59,domingo,CENTRO,0.0
2436,07:00-07:59,domingo,CENTRO,0.0
2437,07:00-07:59,domingo,CENTRO,0.0
2438,07:00-07:59,domingo,CENTRO,0.0
2439,07:00-07:59,domingo,CENTRO,0.0
2440,07:00-07:59,domingo,CENTRO,0.0
2441,07:00-07:59,domingo,CENTRO,0.0
2442,07:00-07:59,domingo,CENTRO,0.0
2443,07:00-07:59,domingo,CENTRO,0.0
2444,07:00-07:59,domingo,CONGRESO,0.0
2445,07:00-07:59,domingo,CENTRO,0.0
2446,07:00-07:59,domingo,CENTRO,0.0
2447,07:00-07:59,domingo,CENTRO,0.0
2448,07:00-07:59,domingo,CENTRO,0.0
2449,07:00-07:59,domingo,CENTRO,0.0
2451,07:00-07:59,domingo,CENTRO,0.0
2452,07:00-07:59,domingo,CENTRO,0.0
2454,07:00-07:59,domingo,CENTRO,0.0
2455,07:00-07:59,domingo,CENTRO,0.0
2456,07:00-07:59,domingo,CENTRO,0.0
2457,07:00-07:59,domingo,ALAMEDA,0.0
2460,07:00-07:59,domingo,CENTRO,0.0
2461,07:00-07:59,domingo,CENTRO,0.0
2463,07:00-07:59,domingo,CENTRO,0.0
2464,07:00-07:59,domingo,CENTRO,0.0
2465,07:00-07:59,domingo,CENTRO,0.0
2466,07:00-07:59,domingo,CENTRO,0.0
2467,07:00-07:59,domingo,CENTRO,0.0
2469,07:00-07:59,domingo,CENTRO,0.0
